time_sec,filtered_amplitude
7.928,-0.20957698095599714
7.932,0.0012449842590308055
7.936,0.042774369551284656
7.94,0.06831182367270085
7.944,0.1826296714552011
7.948,-0.06506990393545038
7.952,0.07379260609728368
7.956,-0.22557992743577415
7.96,-0.0007078527048979982
7.964,-0.061522183893874864
7.968,0.0497419542521853
7.972,0.18098614607890248
7.976,-0.04465182192416818
7.98,0.12010696158227979
7.984,-0.19928749915796246
7.988,0.023708219542874043
7.992,-0.10899647695573188
7.996,0.04384617352484532
8.0,0.09905840399835704
8.004,-0.01895922423461145
8.008,0.08178454533303091
8.012,-0.15829316103843583
8.016,0.054040489905962816
8.02,-0.04487474472907563
8.024,0.024710286757017773
8.028,0.004407004463878381
8.032,-0.00511096375968335
8.036,0.0018892027774084002
