frequency_hz,amplitude,power
265.6716417910448,108.066376,11678.342
265.7960199004975,161.1172,25958.754
265.9203980099503,131.8696,17389.592
266.044776119403,141.15201,19923.889
266.16915422885575,123.21028,15180.773
266.29353233830847,111.356606,12400.294
266.41791044776124,142.30548,20250.85
266.54228855721396,158.38837,25086.875
266.6666666666667,158.34465,25073.027
266.79104477611946,172.11967,29625.182
266.9154228855722,137.04056,18780.115
267.0398009950249,187.18456,35038.06
267.1641791044776,147.41632,21731.572
267.2885572139304,172.54558,29771.977
267.4129353233831,166.32205,27663.025
267.53731343283584,172.74416,29840.543
267.66169154228857,189.0424,35737.03
267.78606965174134,155.04245,24038.162
267.91044776119406,170.69682,29137.406
268.0348258706468,172.43675,29734.434
268.15920398009956,167.38345,28017.22
268.2835820895523,210.86372,44463.51
268.407960199005,140.1438,19640.285
268.5323383084577,180.5292,32590.795
268.6567164179105,102.46551,10499.181
268.7810945273632,119.39972,14256.293
268.90547263681594,74.43618,5540.745
269.0298507462687,98.08085,9619.853
269.15422885572144,51.392773,2641.217
269.27860696517416,62.425056,3896.8877
269.4029850746269,66.0841,4367.108
269.52736318407966,18.151333,329.4709
269.6517412935324,125.570564,15767.967
269.7761194029851,95.06815,9037.954
269.9004975124378,146.16003,21362.756
270.0248756218906,130.19897,16951.773
270.1492537313433,125.57615,15769.369
270.27363184079604,93.30636,8706.076
270.3980099502488,148.70929,22114.453
270.52238805970154,139.27591,19397.78
270.64676616915426,200.9834,40394.33
270.771144278607,240.41959,57801.58
270.89552238805976,239.54778,57383.137
271.0199004975125,269.45316,72605.0
271.1442786069652,233.71484,54622.63
271.2686567164179,248.71017,61856.75
271.3930348258707,260.86658,68051.37
271.5174129353234,259.6094,67397.05
271.64179104477614,288.49033,83226.67
271.7661691542289,238.95813,57100.99
271.89054726368164,240.7757,57972.938
272.01492537313436,161.92014,26218.13
272.1393034825871,135.33662,18316.002
272.26368159203986,164.59067,27090.088
272.3880597014926,135.71362,18418.188
272.5124378109453,171.72008,29487.785
272.636815920398,105.706215,11173.804
272.7611940298508,118.61707,14070.01
272.8855721393035,82.43117,6794.8975
273.00995024875624,82.128685,6745.121
273.134328358209,102.73329,10554.129
273.25870646766174,82.97073,6884.1426
273.38308457711446,125.9955,15874.865
273.5074626865672,112.520676,12660.902
273.63184079601996,148.90413,22172.44
273.7562189054727,120.183525,14444.08
273.8805970149254,175.69942,30870.285
274.0049751243781,106.13037,11263.655
274.1293532338309,195.87978,38368.887
274.2537313432836,128.8225,16595.234
274.37810945273634,219.60115,48224.664
274.5024875621891,197.72784,39096.3
274.62686567164184,199.48859,39795.695
274.75124378109456,235.27557,55354.594
274.8756218905473,174.98251,30618.88
275.00000000000006,194.56062,37853.836
275.1243781094528,157.98376,24958.87
275.2487562189055,161.34921,26033.568
275.3731343283582,129.86884,16865.914
275.497512437811,150.61497,22684.871
275.6218905472637,70.233185,4932.7
275.74626865671644,68.06052,4632.234
275.8706467661692,53.535873,2866.0898
275.99502487562194,47.187325,2226.6436
276.11940298507466,69.74535,4864.4146
276.2437810945274,47.13057,2221.2905
276.36815920398016,46.575657,2169.2917
276.4925373134329,53.31721,2842.725
276.6169154228856,43.626274,1903.2518
276.7412935323383,34.783512,1209.8927
276.8656716417911,60.498245,3660.0376
276.9900497512438,52.23463,2728.4565
277.11442786069654,64.20197,4121.8936
277.2388059701493,90.691696,8224.983
277.36318407960204,105.52282,11135.065
277.48756218905476,127.990616,16381.598
277.6119402985075,145.55339,21185.79
277.73631840796025,145.67665,21221.688
277.860696517413,151.32564,22899.45
277.9850746268657,164.2905,26991.367
278.1094527363184,223.53261,49966.83
278.2338308457712,199.07262,39629.906
278.3582089552239,251.21762,63110.293
278.48258706467664,177.73557,31589.932
278.6069651741294,193.01042,37253.023
278.73134328358213,188.5085,35535.453
278.85572139303486,209.85141,44037.613
278.9800995024876,201.02457,40410.875
279.10447761194035,199.50264,39801.305
279.2288557213931,140.22348,19662.625
279.3532338308458,174.38649,30410.648
279.4776119402986,161.60944,26117.61
279.6019900497513,165.67836,27449.318
279.726368159204,132.79489,17634.482
279.85074626865674,141.63005,20059.07
279.9751243781095,145.52254,21176.809
280.09950248756223,139.62273,19494.506
280.22388059701495,197.21834,38895.074
280.3482587064677,186.84074,34909.465
280.47263681592045,138.66084,19226.83
280.5970149253732,175.09467,30658.143
280.7213930348259,134.3826,18058.684
280.8457711442787,152.38092,23219.945
280.9701492537314,191.26408,36581.95
281.0945273631841,187.24321,35060.02
281.21890547263683,146.57639,21484.637
281.3432835820896,200.64444,40258.19
281.46766169154233,133.64058,17859.805
281.59203980099505,204.92873,41995.78
281.7164179104478,175.26056,30716.264
281.84079601990055,152.92026,23384.605
281.9651741293533,159.35286,25393.334
282.089552238806,126.52164,16007.725
282.21393034825877,162.55457,26423.986
282.3383084577115,128.22913,16442.709
282.4626865671642,153.76538,23643.793
282.58706467661693,164.19449,26959.83
282.7114427860697,130.89294,17132.963
282.83582089552243,190.00177,36100.67
282.96019900497515,143.36989,20554.926
283.0845771144279,148.66089,22100.06
283.20895522388065,157.41916,24780.791
283.33333333333337,91.633675,8396.73
283.4577114427861,142.46062,20295.027
283.58208955223887,132.80774,17637.896
283.7064676616916,125.16431,15666.104
283.8308457711443,97.35674,9478.335
283.95522388059703,124.87963,15594.922
284.0796019900498,84.108986,7074.3213
284.20398009950253,156.92604,24625.783
284.32835820895525,109.98829,12097.424
284.452736318408,104.45494,10910.835
284.57711442786075,118.892044,14135.318
284.70149253731347,44.69637,1997.7654
284.8258706467662,144.2798,20816.66
284.95024875621897,91.27776,8331.63
285.0746268656717,108.18483,11703.957
285.1990049751244,80.34368,6455.107
285.32338308457713,57.88926,3351.1663
285.4477611940299,118.4669,14034.407
285.57213930348263,87.11554,7589.117
285.69651741293535,66.83707,4467.1934
285.82089552238807,59.6941,3563.3855
285.94527363184085,38.356712,1471.2374
286.06965174129357,44.018456,1937.6244
286.1940298507463,76.92613,5917.63
286.31840796019907,48.228104,2325.95
286.4427860696518,43.021374,1850.8386
286.5671641791045,10.776174,116.125916
286.69154228855723,25.118631,630.9456
286.81592039801,41.49352,1721.7122
286.9402985074627,48.783085,2379.7893
287.06467661691545,38.651867,1493.9668
287.18905472636817,50.41741,2541.9155
287.31343283582095,37.367638,1396.3403
287.43781094527367,39.880875,1590.4841
287.5621890547264,29.448673,867.22437
287.68656716417917,15.786621,249.2174
287.8109452736319,73.73385,5436.6807
287.9353233830846,43.80324,1918.724
288.05970149253733,70.926445,5030.5605
288.1840796019901,66.40801,4410.024
288.3084577114428,99.99735,9999.471
288.43283582089555,91.052956,8290.641
288.5572139303483,117.4524,13795.066
288.68159203980105,89.13085,7944.3086
288.80597014925377,76.45194,5844.8994
288.9303482587065,74.890205,5608.543
289.05472636815927,42.205475,1781.3021
289.179104477612,101.593735,10321.287
289.3034825870647,32.14132,1033.0645
289.4278606965174,83.111,6907.4385
289.5522388059702,52.628086,2769.7153
289.6766169154229,74.51596,5552.6284
289.80099502487565,85.870636,7373.766
289.9253731343284,53.984005,2914.2727
290.04975124378115,103.2645,10663.558
290.17412935323387,20.05793,402.32056
290.2985074626866,110.32265,12171.087
290.42288557213936,70.746475,5005.064
290.5472636815921,90.79189,8243.168
290.6716417910448,37.4214,1400.3611
290.7960199004975,33.417534,1116.7316
290.9203980099503,79.38411,6301.837
291.044776119403,55.66815,3098.943
291.16915422885575,74.37584,5531.7656
291.2935323383085,58.337433,3403.256
291.41791044776124,115.01161,13227.671
291.54228855721396,49.37211,2437.605
291.6666666666667,144.38406,20846.758
291.79104477611946,99.3436,9869.15
291.9154228855722,71.82588,5158.9575
292.0398009950249,111.876434,12516.337
292.1641791044776,30.907555,955.2769
292.2885572139304,39.16371,1533.7963
292.4129353233831,85.77214,7356.86
292.53731343283584,74.14522,5497.513
292.6616915422886,67.10032,4502.4526
292.78606965174134,134.6523,18131.242
292.91044776119406,48.038277,2307.676
293.0348258706468,87.4286,7643.7593
293.15920398009956,87.25666,7613.7246
293.2835820895523,35.786446,1280.6697
293.407960199005,75.42271,5688.5845
293.5323383084577,79.17422,6268.5566
293.6567164179105,69.0173,4763.388
293.7810945273632,117.894554,13899.126
293.90547263681594,92.22371,8505.213
294.0298507462687,92.07352,8477.532
294.15422885572144,80.890564,6543.283
294.27860696517416,41.40616,1714.47
294.4029850746269,15.215085,231.49881
294.52736318407966,68.60787,4707.04
294.6517412935324,58.03799,3368.4084
294.7761194029851,28.53132,814.03625
294.9004975124378,64.83019,4202.954
295.0248756218906,54.481472,2968.2307
295.1492537313433,36.7639,1351.5844
295.27363184079604,59.49356,3539.484
295.3980099502488,49.8581,2485.8303
295.52238805970154,13.989912,195.71764
295.64676616915426,50.381084,2538.2537
295.771144278607,43.82921,1920.9995
295.89552238805976,19.805079,392.24115
296.0199004975125,32.879086,1081.0343
296.1442786069652,90.17693,8131.8794
296.2686567164179,32.15316,1033.8257
296.3930348258707,76.37396,5832.982
296.5174129353234,34.67062,1202.0519
296.64179104477614,38.91415,1514.311
296.7661691542289,48.182953,2321.597
296.89054726368164,10.912846,119.0902
297.01492537313436,32.18606,1035.9426
297.1393034825871,48.97666,2398.7134
297.26368159203986,52.526123,2758.9937
297.3880597014926,38.89047,1512.4685
297.5124378109453,67.83181,4601.1543
297.6368159203981,56.19253,3157.6006
297.7611940298508,34.321293,1177.9512
297.8855721393035,92.5789,8570.854
298.00995024875624,43.474007,1889.9893
298.134328358209,69.166046,4783.942
298.25870646766174,74.76577,5589.9204
298.38308457711446,33.633728,1131.2277
298.5074626865672,62.893703,3955.618
298.63184079601996,51.470276,2649.1892
298.7562189054727,36.57499,1337.7299
298.8805970149254,108.824524,11842.777
299.0049751243782,48.15276,2318.6882
299.1293532338309,73.3976,5387.2075
299.2537313432836,58.471764,3418.947
299.37810945273634,32.25852,1040.6119
299.5024875621891,78.26088,6124.765
299.62686567164184,24.295448,590.2688
299.75124378109456,99.8368,9967.387
299.8756218905473,40.073544,1605.8889
300.00000000000006,68.42693,4682.245
300.1243781094528,40.76906,1662.1161
300.2487562189055,73.50241,5402.6045
300.3731343283583,41.56669,1727.7896
300.497512437811,23.32556,544.0817
300.6218905472637,11.611202,134.82002
300.74626865671644,61.801506,3819.4263
300.8706467661692,15.878963,252.14148
300.99502487562194,98.725815,9746.786
301.11940298507466,69.217804,4791.1045
301.2437810945274,67.31363,4531.1245
301.36815920398016,102.78882,10565.541
301.4925373134329,64.720474,4188.7397
301.6169154228856,47.60775,2266.4978
301.7412935323384,69.205666,4789.4243
301.8656716417911,9.705169,94.1903
301.9900497512438,20.954742,439.10123
302.11442786069654,7.1757894,51.49195
302.2388059701493,86.93256,7557.2705
302.36318407960204,20.98321,440.29507
302.48756218905476,115.81868,13413.967
302.6119402985075,70.53656,4975.4062
302.73631840796025,62.014507,3845.799
302.860696517413,72.25285,5220.4746
302.9850746268657,58.78795,3456.023
303.1094527363185,75.27073,5665.6826
303.2338308457712,107.539795,11564.808
303.3582089552239,110.70438,12255.459
303.48258706467664,61.847603,3825.126
303.6069651741294,108.493706,11770.884
303.73134328358213,20.19991,408.03635
303.85572139303486,95.26745,9075.887
303.9800995024876,32.321796,1044.6985
304.10447761194035,91.881615,8442.231
304.2288557213931,37.289818,1390.5305
304.3532338308458,73.64936,5424.2285
304.4776119402986,64.42441,4150.5044
304.6019900497513,78.75177,6201.8413
304.726368159204,32.78726,1075.0043
304.85074626865674,54.288692,2947.2622
304.9751243781095,73.75508,5439.812
305.09950248756223,39.78859,1583.1318
305.22388059701495,62.049335,3850.12
305.3482587064677,51.902782,2693.899
305.47263681592045,33.886635,1148.3041
305.5970149253732,64.4735,4156.8325
305.7213930348259,37.030132,1371.2307
305.8457711442787,36.37109,1322.8562
305.9701492537314,56.645798,3208.7463
306.0945273631841,64.448326,4153.587
306.21890547263683,85.8997,7378.758
306.3432835820896,75.79488,5744.8643
306.46766169154233,39.95317,1596.2559
306.59203980099505,132.63014,17590.754
306.71641791044783,50.674,2567.8542
306.84079601990055,126.881874,16099.01
306.9651741293533,124.35147,15463.288
307.089552238806,32.56525,1060.4955
307.21393034825877,154.52013,23876.469
307.3383084577115,95.163994,9056.186
307.4626865671642,146.7615,21538.94
307.58706467661693,138.45544,19169.91
307.7114427860697,31.562683,996.20294
307.83582089552243,193.67293,37509.203
307.96019900497515,114.606995,13134.764
308.08457711442793,114.529816,13117.079
308.20895522388065,131.48923,17289.416
308.33333333333337,36.45046,1328.636
308.4577114427861,123.707664,15303.586
308.58208955223887,66.703575,4449.3667
308.7064676616916,78.61981,6181.0747
308.8308457711443,67.60693,4570.6973
308.95522388059703,64.1202,4111.4004
309.0796019900498,72.45602,5249.8745
309.20398009950253,10.10391,102.089005
309.32835820895525,96.4777,9307.946
309.45273631840803,106.85011,11416.946
309.57711442786075,79.43577,6310.041
309.70149253731347,152.05669,23121.236
309.8258706467662,99.17369,9835.421
309.95024875621897,126.06742,15892.994
310.0746268656717,143.14276,20489.85
310.1990049751244,98.2693,9656.855
310.32338308457713,120.35779,14485.997
310.4477611940299,99.94421,9988.845
310.57213930348263,107.54123,11565.116
310.69651741293535,175.88562,30935.752
310.8208955223881,32.84687,1078.9169
310.94527363184085,188.56631,35557.254
311.06965174129357,140.80014,19824.68
311.1940298507463,122.064354,14899.706
311.31840796019907,222.73875,49612.55
311.4427860696518,25.14267,632.1538
311.5671641791045,129.33662,16727.963
311.69154228855723,147.40273,21727.562
311.81592039801,107.02975,11455.367
311.9402985074627,182.94138,33467.547
312.06467661691545,38.886597,1512.1674
312.1890547263682,155.99844,24335.514
312.31343283582095,159.54167,25453.545
312.43781094527367,118.25414,13984.042
312.5621890547264,154.65659,23918.66
312.68656716417917,56.751698,3220.7551
312.8109452736319,147.03998,21620.756
312.9353233830846,114.971664,13218.483
313.05970149253733,113.05677,12781.833
313.1840796019901,115.33353,13301.822
313.3084577114428,35.531254,1262.47
313.43283582089555,163.1801,26627.744
313.5572139303483,87.49793,7655.888
313.68159203980105,99.121826,9825.137
313.80597014925377,125.088356,15647.097
313.9303482587065,65.17267,4247.4766
314.05472636815927,97.77425,9559.804
314.179104477612,114.36149,13078.55
314.3034825870647,28.82194,830.7042
314.4278606965174,86.54408,7489.8784
314.5522388059702,101.38705,10279.333
314.6766169154229,83.01531,6891.542
314.80099502487565,76.15932,5800.2417
314.9253731343284,21.50386,462.41602
315.04975124378115,53.7932,2893.7085
315.17412935323387,109.34032,11955.305
315.2985074626866,46.854637,2195.357
315.42288557213936,72.56219,5265.271
315.5472636815921,57.22038,3274.1719
315.6716417910448,39.63915,1571.2621
315.7960199004975,92.454185,8547.776
315.9203980099503,96.95432,9400.141
316.044776119403,20.592628,424.05634
316.16915422885575,68.03959,4629.3857
316.2935323383085,116.07662,13473.782
316.41791044776124,29.77972,886.8317
316.54228855721396,122.880775,15099.685
316.6666666666667,75.799644,5745.586
316.79104477611946,37.38531,1397.6615
316.9154228855722,116.47721,13566.94
317.0398009950249,54.12903,2929.9517
317.1641791044777,118.101166,13947.886
317.2885572139304,110.73501,12262.242
317.4129353233831,30.765669,946.52637
317.53731343283584,138.54083,19193.562
317.6616915422886,133.61407,17852.72
317.78606965174134,51.88584,2692.1406
317.91044776119406,142.60814,20337.082
318.0348258706468,69.71284,4859.88
318.15920398009956,81.87961,6704.27
318.2835820895523,126.4389,15986.797
318.407960199005,126.8649,16094.702
318.5323383084578,33.956585,1153.0497
318.6567164179105,90.43898,8179.209
318.7810945273632,138.94789,19306.516
318.90547263681594,99.66834,9933.778
319.0298507462687,146.1441,21358.1
319.15422885572144,34.162445,1167.0726
319.27860696517416,87.974945,7739.591
319.4029850746269,162.67455,26463.008
319.52736318407966,71.26901,5079.272
319.6517412935324,141.47847,20016.158
319.7761194029851,95.40867,9102.814
319.9004975124379,39.976818,1598.146
320.0248756218906,173.1461,29979.572
320.1492537313433,58.85716,3464.165
320.27363184079604,62.72123,3933.9526
320.3980099502488,104.55249,10931.224
320.52238805970154,62.631092,3922.6538
320.64676616915426,112.16201,12580.316
320.771144278607,30.714233,943.36414
320.89552238805976,100.85371,10171.47
321.0199004975125,90.58332,8205.338
321.1442786069652,64.18998,4120.3535
321.268656716418,126.612946,16030.838
321.3930348258707,39.39973,1552.3387
321.5174129353234,123.07094,15146.456
321.64179104477614,41.620327,1732.2516
321.7661691542289,51.150776,2616.4019
321.89054726368164,129.53702,16779.84
322.01492537313436,72.13627,5203.641
322.1393034825871,78.29395,6129.943
322.26368159203986,43.426537,1885.8641
322.3880597014926,63.822594,4073.3235
322.5124378109453,132.38136,17524.826
322.6368159203981,76.395905,5836.3345
322.7611940298508,86.92007,7555.098
322.8855721393035,45.760063,2093.9834
323.00995024875624,65.324326,4267.2676
323.134328358209,135.9926,18493.986
323.25870646766174,67.64405,4575.718
323.38308457711446,69.320404,4805.3184
323.5074626865672,74.06397,5485.472
323.63184079601996,64.91598,4214.084
323.7562189054727,103.47755,10707.603
323.8805970149254,50.753677,2575.9358
324.0049751243782,69.07986,4772.027
324.1293532338309,46.35414,2148.7063
324.2537313432836,47.64796,2270.3281
324.37810945273634,72.299484,5227.2153
324.5024875621891,57.59512,3317.1978
324.62686567164184,56.036903,3140.1345
324.75124378109456,21.922428,480.59286
324.8756218905473,12.6908865,161.0586
325.00000000000006,56.66785,3211.2454
325.1243781094528,35.360546,1250.3682
325.2487562189055,37.72741,1423.3574
325.3731343283583,43.0239,1851.0559
325.497512437811,26.748724,715.49426
325.6218905472637,65.60528,4304.0527
325.74626865671644,56.15359,3153.2258
325.8706467661692,21.574919,465.4771
325.99502487562194,53.767956,2890.9932
326.11940298507466,86.32644,7452.254
326.24378109452744,20.142921,405.73727
326.36815920398016,76.752945,5891.0146
326.4925373134329,65.61285,4305.0454
326.6169154228856,34.364655,1180.9294
326.7412935323384,80.42554,6468.267
326.8656716417911,69.02161,4763.982
326.9900497512438,79.06251,6250.88
327.11442786069654,52.23479,2728.4734
327.2388059701493,39.33035,1546.8763
327.36318407960204,53.35688,2846.9565
327.48756218905476,111.02206,12325.897
327.61194029850753,56.566322,3199.7488
327.73631840796025,52.334255,2738.8743
327.860696517413,71.19471,5068.6865
327.9850746268657,51.59911,2662.468
328.1094527363185,128.9245,16621.527
328.2338308457712,85.487045,7308.0347
328.3582089552239,59.083492,3490.8591
328.48258706467664,37.341732,1394.4049
328.6069651741294,94.93801,9013.226
328.73134328358213,51.91959,2695.6438
328.85572139303486,89.809044,8065.6646
328.98009950248763,32.2911,1042.7151
329.10447761194035,34.10227,1162.9647
329.2288557213931,72.260086,5221.52
329.3532338308458,51.0666,2607.7976
329.4776119402986,76.08141,5788.3813
329.6019900497513,9.7566805,95.19282
329.726368159204,103.55514,10723.667
329.85074626865674,90.514145,8192.811
329.9751243781095,114.870316,13195.189
330.09950248756223,66.01994,4358.633
330.22388059701495,53.149487,2824.868
330.34825870646773,77.11793,5947.175
330.47263681592045,104.28039,10874.399
330.5970149253732,118.98953,14158.509
330.7213930348259,53.76198,2890.3503
330.8457711442787,83.36434,6949.6133
330.9701492537314,57.77166,3337.5647
331.0945273631841,97.71437,9548.099
331.21890547263683,77.21343,5961.914
331.3432835820896,67.13262,4506.789
331.46766169154233,24.630857,606.67914
331.59203980099505,64.455025,4154.45
331.71641791044783,55.022354,3027.4595
331.84079601990055,76.497025,5851.795
331.9651741293533,69.2873,4800.73
332.089552238806,30.823576,950.09283
332.21393034825877,38.53385,1484.8577
332.3383084577115,48.02684,2306.5774
332.4626865671642,56.133934,3151.0186
332.58706467661693,40.463844,1637.3228
332.7114427860697,37.862103,1433.5388
332.83582089552243,43.445038,1887.4713
332.96019900497515,47.10719,2219.0872
333.08457711442793,79.503105,6320.7437
333.20895522388065,41.430653,1716.499
333.33333333333337,34.454704,1187.1266
333.4577114427861,39.732765,1578.6926
333.58208955223887,52.381927,2743.8662
333.7064676616916,64.15984,4116.4854
333.8308457711443,59.597786,3551.896
333.95522388059703,26.370382,695.39703
334.0796019900498,27.36622,748.91003
334.20398009950253,30.920929,956.1038
334.32835820895525,20.64837,426.35522
334.45273631840803,66.82425,4465.4805
334.57711442786075,44.47169,1977.7313
334.70149253731347,57.528656,3309.5461
334.8258706467662,37.0319,1371.3615
334.95024875621897,7.522972,56.595108
335.0746268656717,59.292313,3515.5784
335.1990049751244,43.53108,1894.9548
335.3233830845772,49.227684,2423.365
335.4477611940299,45.40513,2061.6257
335.57213930348263,46.578506,2169.5574
335.69651741293535,34.9567,1221.9708
335.8208955223881,19.130495,365.97583
335.94527363184085,39.59909,1568.088
336.06965174129357,46.629673,2174.3264
336.1940298507463,41.508545,1722.9594
336.31840796019907,58.02421,3366.809
336.4427860696518,16.057901,257.8562
336.5671641791045,44.526886,1982.6436
336.6915422885573,28.839203,831.69965
336.81592039801,35.81353,1282.6089
336.9402985074627,68.539024,4697.5977
337.06467661691545,66.85687,4469.8413
337.1890547263682,63.20515,3994.891
337.31343283582095,57.846863,3346.2595
337.43781094527367,54.934612,3017.8115
337.5621890547264,73.80161,5446.678
337.68656716417917,91.10131,8299.449
337.8109452736319,70.19332,4927.1025
337.9353233830846,64.48762,4158.653
338.0597014925374,61.65615,3801.481
338.1840796019901,80.770874,6523.934
338.3084577114428,79.90566,6384.915
338.43283582089555,90.82547,8249.266
338.5572139303483,45.8433,2101.6082
338.68159203980105,82.95591,6881.683
338.80597014925377,72.795364,5299.165
338.9303482587065,77.622284,6025.2188
339.05472636815927,87.02947,7574.129
339.179104477612,64.4164,4149.472
339.3034825870647,95.6655,9151.888
339.4278606965175,100.29367,10058.82
339.5522388059702,120.50503,14521.462
339.6766169154229,105.04436,11034.317
339.80099502487565,118.728874,14096.546
339.9253731343284,87.480515,7652.8403
340.04975124378115,122.44216,14992.083
340.17412935323387,116.05907,13469.707
340.2985074626866,118.57069,14059.008
340.42288557213936,112.53456,12664.027
340.5472636815921,97.40033,9486.824
340.6716417910448,88.021675,7747.8154
340.7960199004976,92.55923,8567.211
340.9203980099503,104.775154,10977.833
341.044776119403,110.14229,12131.323
341.16915422885575,117.06788,13704.889
341.2935323383085,117.8249,13882.706
341.41791044776124,101.211975,10243.864
341.54228855721396,132.21727,17481.406
341.6666666666667,110.87976,12294.321
341.79104477611946,116.54048,13581.684
341.9154228855722,109.44119,11977.375
342.0398009950249,93.7218,8783.776
342.1641791044777,127.3921,16228.746
342.2885572139304,114.17081,13034.974
342.4129353233831,127.599304,16281.582
342.53731343283584,111.519,12436.486
342.6616915422886,100.35656,10071.439
342.78606965174134,116.01465,13459.398
342.91044776119406,122.19927,14932.662
343.0348258706468,109.47055,11983.802
343.15920398009956,129.53,16778.021
343.2835820895523,101.15002,10231.326
343.407960199005,121.969955,14876.67
343.5323383084578,134.18547,18005.74
343.6567164179105,112.233536,12596.366
343.7810945273632,148.2864,21988.86
343.90547263681594,140.18353,19651.422
344.0298507462687,162.95808,26555.338
344.15422885572144,179.5737,32246.713
344.27860696517416,184.78981,34147.273
344.40298507462694,192.42488,37027.336
344.52736318407966,187.57466,35184.254
344.6517412935324,193.17834,37317.87
344.7761194029851,163.03963,26581.92
344.9004975124379,222.9646,49713.21
345.0248756218906,165.92679,27531.7
345.1492537313433,211.17459,44594.707
345.27363184079604,146.49568,21460.984
345.3980099502488,167.25417,27973.955
345.52238805970154,139.62143,19494.145
345.64676616915426,167.67058,28113.422
345.77114427860704,160.43224,25738.502
345.89552238805976,178.10213,31720.367
346.0199004975125,177.85085,31630.924
346.1442786069652,172.62762,29800.297
346.268656716418,158.27937,25052.36
346.3930348258707,150.10275,22530.836
346.5174129353234,128.39008,16484.012
346.64179104477614,128.29305,16459.105
346.7661691542289,127.27266,16198.33
346.89054726368164,117.922516,13905.72
347.01492537313436,133.68045,17870.463
347.13930348258714,113.69179,12925.822
347.26368159203986,115.90276,13433.45
347.3880597014926,99.31844,9864.153
347.5124378109453,105.122375,11050.714
347.6368159203981,96.742905,9359.189
347.7611940298508,123.99848,15375.623
347.8855721393035,107.67847,11594.652
348.00995024875624,108.16243,11699.111
348.134328358209,97.102936,9428.98
348.25870646766174,54.271183,2945.3613
348.38308457711446,67.775604,4593.5327
348.50746268656724,42.321953,1791.1477
348.63184079601996,62.29445,3880.5984
348.7562189054727,86.75984,7527.27
348.8805970149254,79.2158,6275.1426
349.0049751243782,94.37716,8907.048
349.1293532338309,81.200096,6593.4556
349.2537313432836,72.16643,5207.993
349.37810945273634,60.73362,3688.5725
349.5024875621891,87.92721,7731.194
349.62686567164184,38.055927,1448.2535
349.75124378109456,46.6375,2175.0564
349.87562189054734,33.149086,1098.8619
350.00000000000006,4.642978,21.557247
350.1243781094528,18.73368,350.9508
350.2487562189055,27.06798,732.67554
350.3731343283583,4.2521477,18.08076
350.497512437811,25.539785,652.28064
350.6218905472637,8.144159,66.32733
350.74626865671644,18.645647,347.66016
350.8706467661692,9.976184,99.52425
350.99502487562194,41.48547,1721.0442
351.11940298507466,4.7954364,22.99621
351.24378109452744,66.36962,4404.927
351.36815920398016,10.513787,110.53973
351.4925373134329,55.730312,3105.8677
351.6169154228856,39.025555,1522.9939
351.7412935323384,50.4666,2546.8777
351.8656716417911,70.179504,4925.1626
351.9900497512438,75.04257,5631.3877
352.11442786069654,62.875584,3953.339
352.2388059701493,54.97023,3021.7263
352.36318407960204,26.82595,719.63165
352.48756218905476,14.346506,205.82224
352.61194029850753,31.66331,1002.5651
352.73631840796025,32.83128,1077.893
352.860696517413,79.74954,6359.9893
352.9850746268657,48.102,2313.8025
353.1094527363185,86.362144,7458.42
353.2338308457712,24.786095,614.35046
353.3582089552239,23.254873,540.7891
353.48258706467664,23.325438,544.07605
353.6069651741294,44.689068,1997.1128
353.73134328358213,44.89415,2015.4847
353.85572139303486,59.47083,3536.7795
353.98009950248763,43.916485,1928.6576
354.10447761194035,33.840157,1145.1562
354.2288557213931,35.48872,1259.4492
354.3532338308458,14.29454,204.3339
354.4776119402986,53.65036,2878.361
354.6019900497513,43.276276,1872.836
354.726368159204,62.127995,3859.8877
354.8507462686568,56.347145,3175.0007
354.9751243781095,37.60976,1414.494
355.09950248756223,44.244854,1957.607
355.22388059701495,51.65185,2667.9138
355.34825870646773,52.145817,2719.1863
355.47263681592045,46.939194,2203.2878
355.5970149253732,46.119865,2127.042
355.7213930348259,39.439575,1555.4801
355.8457711442787,46.811855,2191.3499
355.9701492537314,52.025894,2706.6936
356.0945273631841,28.556345,815.46484
356.2189054726369,40.468414,1637.6925
356.3432835820896,22.48509,505.57928
356.46766169154233,15.382699,236.62743
356.59203980099505,27.19939,739.8068
356.71641791044783,12.967113,168.14601
356.84079601990055,24.632774,606.77356
356.9651741293533,7.4878745,56.068264
357.089552238806,23.080906,532.7282
357.21393034825877,23.730131,563.11914
357.3383084577115,24.197863,585.53656
357.4626865671642,22.868488,522.9678
357.587064676617,29.850376,891.045
357.7114427860697,11.693298,136.73323
357.83582089552243,31.460695,989.7753
357.96019900497515,46.809837,2191.161
358.08457711442793,21.287016,453.13705
358.20895522388065,33.551567,1125.7076
358.33333333333337,13.897678,193.14546
358.4577114427861,39.501923,1560.4019
358.58208955223887,15.812419,250.0326
358.7064676616916,46.411724,2154.048
358.8308457711443,12.978522,168.44205
358.9552238805971,41.93788,1758.7859
359.0796019900498,14.80202,219.0998
359.20398009950253,20.969423,439.7167
359.32835820895525,39.911335,1592.9147
359.45273631840803,24.162481,583.8255
359.57711442786075,24.828413,616.4501
359.70149253731347,30.975756,959.49744
359.8258706467662,11.381937,129.5485
359.95024875621897,41.237988,1700.5717
360.0746268656717,42.89706,1840.1578
360.1990049751244,15.848708,251.18155
360.3233830845772,37.352,1395.172
360.4477611940299,29.66187,879.8265
360.57213930348263,25.513615,650.9445
360.69651741293535,21.948195,481.72324
